id,Open,High,Low,Close,Adj Close,Volume,Date
381,23250,23379.900391,22997.5,23089.300781,22399.976563,37940,2017-03-03
382,23150.599609,23600,23000,23061.400391,22372.908203,65630,2017-03-06
383,23199,23299,23100,23211.199219,22518.236328,31488,2017-03-07
384,23249.900391,23555,23113.599609,23448.300781,22748.257813,26679,2017-03-08
385,23399.900391,23598.199219,23315.300781,23396.900391,22698.392578,28220,2017-03-09
386,23560,23560,23201,23356.599609,22659.292969,32980,2017-03-10
387,24200,24214.900391,23565.599609,24001.199219,23284.652344,41285,2017-03-14
388,23990,24316.199219,23903.099609,24133.400391,23412.904297,30330,2017-03-15
389,24250,24582.300781,24198.199219,24514.800781,23782.917969,30262,2017-03-16
390,24549.5,24787.900391,24292.900391,24691.400391,23954.244141,49277,2017-03-17
391,24692.400391,25192,24602.099609,25099.300781,24349.96875,39667,2017-03-20
392,25150,25167.900391,24730,24961.900391,24216.671875,36103,2017-03-21
393,24876,24880,24429.800781,24541,23808.333984,42979,2017-03-22
394,24641,24641,24070,24373.599609,23645.931641,28582,2017-03-23
395,24398.099609,24649.900391,24220,24350.199219,23623.228516,14040,2017-03-24
396,24415,24415,24020,24163.699219,23442.298828,25777,2017-03-27
397,24290,25150,24265,24897.800781,24154.484375,39184,2017-03-28
398,25001,25386,24460.099609,25056.099609,24308.056641,78723,2017-03-29
399,24999,25799.900391,24882,25658.599609,24892.568359,84195,2017-03-30
400,25700,25814.900391,25107.599609,25587.5,24823.591797,56169,2017-03-31
401,25750,25750,25327.199219,25543.699219,24781.099609,36326,2017-04-03
402,25564,25810.900391,25422.599609,25765.199219,24995.988281,39758,2017-04-05
403,25570,25750,25365.199219,25596.300781,24832.130859,29242,2017-04-06
404,25559.900391,25990,25451.300781,25806.800781,25036.345703,37348,2017-04-07
405,25800,25800,25526,25578.199219,24814.570313,26128,2017-04-10
406,25570,25976.099609,25443.699219,25880.400391,25107.75,28088,2017-04-11
407,26120,26500,26020.5,26422.5,25633.664063,71764,2017-04-12
408,26399.900391,26425,26049.599609,26085.699219,25306.917969,20638,2017-04-13
409,26120,26360,26075,26125.400391,25345.435547,16682,2017-04-17
410,26026,26290,25450,25532.599609,24770.330078,36279,2017-04-18
411,25535,25722,25342.900391,25457.599609,24697.572266,21919,2017-04-19
412,25450,25614.599609,25321.099609,25501.800781,24740.451172,18994,2017-04-20
413,25570,25817.400391,25525.699219,25610.599609,24846.001953,23656,2017-04-21
414,25687,26200,25466.900391,26093.199219,25314.193359,26113,2017-04-24
415,26260.099609,26260.099609,25669.099609,26082.300781,25303.623047,35341,2017-04-25
416,25990,26300,25870,26041.199219,25263.746094,25452,2017-04-26
417,25941.199219,26281,25900,25973.900391,25198.455078,27779,2017-04-27
418,26000.199219,26249.400391,25970,26068,25289.744141,15472,2017-04-28
419,26311,26747.900391,25336.800781,25790.800781,25020.822266,63793,2017-05-02
420,25890,26057.699219,25660.900391,25914.900391,25141.21875,17717,2017-05-03
421,25998.900391,26099,25555,25764.300781,24995.115234,27609,2017-05-04
422,25988,26150,25561.300781,25833.400391,25062.152344,42210,2017-05-05
423,26550.199219,26964.900391,26170,26919.400391,26115.728516,106506,2017-05-08
424,26985,27151,26790,27128.5,26318.585938,47011,2017-05-09
425,27120,27989,26912.300781,27869.300781,27037.269531,69226,2017-05-10
426,27900,30051,27900,29469.099609,28589.306641,163545,2017-05-11
427,29570,29780,28814.800781,29178.300781,28307.189453,51338,2017-05-12
428,29403.099609,29455,28831,28930.599609,28066.886719,20026,2017-05-15
429,28920.400391,29450,28820,29362.5,28485.890625,36189,2017-05-16
430,29262,29300,28971.300781,29093.599609,28225.017578,18545,2017-05-17
431,28900,28998.800781,28213,28357.300781,27510.701172,30153,2017-05-18
432,28698,28698,27756,27936.099609,27102.074219,44251,2017-05-19
433,27936.099609,28279.900391,27021.5,27189.900391,26378.154297,48952,2017-05-22
434,27199,27900,27120.599609,27598.199219,26774.263672,68040,2017-05-23
435,27600,27757.099609,27200,27364.699219,26547.734375,34680,2017-05-24
436,27430,28120,27321.099609,28009.400391,27173.189453,42365,2017-05-25
437,27915,28633.5,27915,28351.300781,27504.880859,30251,2017-05-26
438,28350.699219,28495,28028,28172.099609,27331.03125,21765,2017-05-29
439,28235,28459.300781,27812.099609,28323.400391,27477.814453,23730,2017-05-30
440,28400,28549,28227.699219,28435,27586.083984,42875,2017-05-31
441,28580,29019.400391,28500,28793.400391,27933.779297,47476,2017-06-01
442,28970,29300,28900,29180.099609,28308.935547,29954,2017-06-02
443,29151.199219,29385,29151.199219,29325.5,28449.994141,16829,2017-06-05
444,29305,29388.699219,29000,29191.199219,28319.703125,16978,2017-06-06
445,29195.900391,29775.800781,29195.900391,29713.199219,28826.121094,46587,2017-06-07
446,29714,30051,29436,29691.099609,28804.679688,30851,2017-06-08
447,29740,29854.699219,29371.099609,29764.800781,28876.181641,21623,2017-06-09
448,29602,29717.699219,29272.599609,29353.400391,28477.0625,17946,2017-06-12
449,29399,29646.599609,29000,29121.199219,28251.794922,26482,2017-06-13
450,29179,29216.900391,28921.199219,29049.5,28182.236328,18257,2017-06-14
451,29000,29049.5,28505,28772,27913.019531,26950,2017-06-15
452,28850,28884.800781,28578.300781,28746.900391,27888.669922,42698,2017-06-16
453,28864,28864,28400,28445.199219,27595.972656,23669,2017-06-19
454,28624.800781,28728,27860,27917.400391,27083.933594,80974,2017-06-20
455,27990,27990,27300,27533.199219,26711.203125,70062,2017-06-21
456,27630,27993.900391,27511,27680.800781,26854.398438,103364,2017-06-22
457,27755,27817.5,27050.099609,27166.699219,26355.644531,27260,2017-06-23
458,27279.900391,27350,26555,26661.099609,25865.138672,32801,2017-06-27
459,26699.900391,27310,26400,27224.800781,26412.011719,43231,2017-06-28
460,27449.400391,27633,27000,27340.099609,26523.867188,151553,2017-06-29
461,27100,27294.900391,26942.099609,27039.400391,26232.146484,25551,2017-06-30
462,27299,27812.199219,27119,27766.800781,26937.830078,57382,2017-07-03
463,27766,27977,27460.599609,27850.900391,27019.417969,46482,2017-07-04
464,27750,28124,27750,28067.099609,27229.166016,65991,2017-07-05
465,28150,28180,27581,27689.099609,26862.451172,33871,2017-07-06
466,27800,28149.699219,27550,27852.199219,27020.679688,24732,2017-07-07
467,27800,28200,27695,27931.300781,27097.419922,3670,2017-07-10
468,27999.900391,28250,27880.099609,28130.900391,27291.060547,32909,2017-07-11
469,28200,28328.400391,27958.099609,28258.5,27414.849609,34112,2017-07-12
470,28358.5,28399.900391,28008.5,28055.900391,27218.298828,32687,2017-07-13
471,28055,28140,27640,27907.199219,27074.035156,32341,2017-07-14
472,27910,28233.900391,27909.900391,28059.599609,27221.888672,52570,2017-07-17
473,28150,28690,28011.900391,28598.5,27744.701172,43805,2017-07-18
474,28777,29290,28700,29215,28342.792969,39191,2017-07-19
475,29289,29336.300781,28904.300781,29252.699219,28379.367188,30532,2017-07-20
476,29252,29392.5,28752.699219,28903.199219,28040.300781,21845,2017-07-21
477,28850,29090,28726.800781,28843.800781,27982.677734,14000,2017-07-24
478,28980,28980,28183,28407.400391,27559.306641,43131,2017-07-25
479,28427.300781,29100,28408.099609,29002.400391,28136.541016,43847,2017-07-26
480,28990,30162.5,28569.800781,29102.199219,28233.361328,111714,2017-07-27
481,28750,29498,28699.800781,29388.400391,28511.017578,31460,2017-07-28
482,29363.900391,30200,29050,30081.199219,29282.773438,56838,2017-07-31
483,30223.300781,31600,30213,31504.800781,30668.589844,128219,2017-08-01
484,31750,31804.800781,31051,31153.800781,30326.90625,42381,2017-08-02
485,31124,31399.900391,30627.599609,30726.099609,29910.558594,34412,2017-08-03
486,30665,31925,30500,31637.199219,30797.474609,47523,2017-08-04
487,31700,32191,31651.300781,31969.800781,31121.25,35910,2017-08-07
488,32018.900391,32449.300781,31471.599609,32120.800781,31268.238281,47878,2017-08-08
489,32230,32374.400391,31333.599609,31489.099609,30653.306641,63895,2017-08-09
490,31500,31799.900391,29830,30111.699219,29312.464844,77024,2017-08-10
491,29515.699219,30100,29135.400391,29627.300781,28840.923828,58991,2017-08-11
492,29765.199219,30924,29765.199219,30385.599609,29579.09375,45492,2017-08-14
493,30700,30709.900391,30100,30617,29804.353516,39164,2017-08-16
494,30775,31093.199219,30617,30928,30107.097656,34762,2017-08-17
495,30917,31598.800781,30511.599609,31511.400391,30675.015625,39089,2017-08-18
496,31550,32077.900391,31500,31634.199219,30794.552734,44213,2017-08-21
497,31690,31894,30905.699219,30977.199219,30154.992188,31872,2017-08-22
498,31185.5,31229.800781,30211.599609,30648.199219,29834.726563,37637,2017-08-23
499,30770,30989.5,30500,30750.900391,29934.701172,21126,2017-08-24
500,31000,31900,30900.099609,31288.300781,30457.837891,47279,2017-08-28
501,31280,31328.699219,30711,30859.199219,30040.125,30498,2017-08-29
502,31098.699219,31367.400391,30911,30984,30161.615234,27311,2017-08-30
503,31000,31545,30620,31450.800781,30616.023438,45432,2017-08-31
504,31528.800781,31970,31298.900391,31772.400391,30929.087891,44615,2017-09-01
505,31946,31946,31448.099609,31753.599609,30910.785156,31384,2017-09-04
506,31750,32000,31600,31935.300781,31087.662109,29547,2017-09-05
507,31747.400391,32121.199219,31635.300781,32082.599609,31231.050781,24901,2017-09-06
508,32500,33328.800781,32301,32861.898438,31989.669922,80695,2017-09-07
509,33399.898438,33480,32468.099609,32617.800781,31752.046875,54931,2017-09-08
510,32500,32750,32400,32498.599609,31636.009766,34164,2017-09-11
511,32698,32698.900391,32300.099609,32661.800781,31794.880859,28189,2017-09-12
512,32599,32604.199219,32082.199219,32226.400391,31371.035156,24944,2017-09-13
513,32301.199219,32340,31836.699219,32065.199219,31214.115234,28008,2017-09-14
514,31965.199219,32099.400391,31650,32007.900391,31158.335938,39487,2017-09-15
515,32160,32799.199219,32136.800781,32766.099609,31896.410156,31969,2017-09-18
516,32800,32916.898438,32290,32403.900391,31543.826172,22279,2017-09-19
517,32451.5,32644.900391,32300,32443.5,31582.373047,17987,2017-09-20
518,32480,32549,31698.300781,31824.300781,30979.609375,29792,2017-09-21
519,31779,31779,31280,31579.599609,30741.402344,36042,2017-09-22
520,31500,31651.199219,30577.599609,30979.800781,30157.523438,38819,2017-09-25
521,30900,31060.199219,30500.099609,30827.199219,30008.972656,54541,2017-09-26
522,30967.800781,31050,30338,30470.199219,29661.451172,24895,2017-09-27
523,30570,30594.199219,29910.099609,30185.199219,29384.013672,77927,2017-09-28
524,30385,31289,30204.400391,31213.300781,30384.826172,39752,2017-09-29
525,31799,31967.900391,30939.900391,31147.300781,30320.578125,46515,2017-10-03
526,31149,31280.699219,30805.300781,30884.599609,30064.849609,20768,2017-10-04
527,30910,31200,30712.300781,30788.699219,29971.494141,19193,2017-10-05
528,30988,31625,30850.199219,31541.199219,30704.023438,29140,2017-10-06
529,31703,31990,31301.099609,31874.199219,31028.183594,27315,2017-10-09
530,31900,32072.199219,31452.300781,31545.199219,30707.916016,32183,2017-10-10
531,31637.199219,31748.599609,30960.099609,31243.199219,30413.931641,27774,2017-10-11
532,31300.5,31511.900391,31020.800781,31335.900391,30504.171875,25119,2017-10-12
533,31589.699219,31589.699219,31211,31399.199219,30565.791016,22160,2017-10-13
534,31526.900391,31950,31501.099609,31739.900391,30897.447266,24908,2017-10-16
535,31699.900391,31910,31331.699219,31863.5,31017.769531,27608,2017-10-17
536,31830,31830,31350,31521.300781,30684.650391,31013,2017-10-18
537,31519,31698.900391,31400,31489.099609,30653.306641,3589,2017-10-19
538,31402,31653.5,30900,31170.800781,30343.453125,26637,2017-10-23
539,31200,31610.900391,31103.800781,31483.300781,30647.662109,17166,2017-10-24
540,31480,31846.400391,31436.300781,31716.400391,30874.572266,21199,2017-10-25
541,31690,31828.800781,31305,31617.599609,30778.396484,41994,2017-10-26
542,31710,31899.900391,31570,31811.800781,30967.439453,14026,2017-10-27
543,31850,32500,31850,32371.099609,31511.894531,22042,2017-10-30
544,32489,32766.599609,32200,32233.400391,31377.849609,29742,2017-10-31
545,32499,32539.199219,30861,30929.800781,30108.851563,91123,2017-11-01
546,31000,31392.300781,31000,31140.400391,30313.861328,28041,2017-11-02
547,31450,31450,30723,31235.099609,30406.046875,26740,2017-11-03
548,31235.099609,31443.199219,30900,31088.300781,30263.142578,25631,2017-11-06
549,31300,31300,30955.099609,31159.800781,30332.748047,38364,2017-11-07
550,31159,31299.900391,31000.800781,31195.300781,30367.304688,14609,2017-11-08
551,31238.800781,31238.800781,30600,30853.300781,30034.382813,20505,2017-11-09
552,30900,30934.900391,30370.199219,30551.699219,29740.787109,34983,2017-11-10
553,30560,31042.5,30478.5,30584.099609,29772.326172,23426,2017-11-13
554,30740,30923,29612,30089.599609,29290.951172,70476,2017-11-14
555,30000.199219,30685.900391,30000,30483.300781,29674.203125,38398,2017-11-15
556,30650,30726.900391,30355.099609,30399.099609,29592.236328,25304,2017-11-16
557,30600.699219,30839.900391,30500.199219,30707.400391,29892.355469,26993,2017-11-17
558,30754,30754,30474.900391,30639.699219,29826.449219,16162,2017-11-20
559,30700,30794.800781,30201.599609,30420.599609,29613.166016,25881,2017-11-21
560,30580,30592.900391,30135,30178.199219,29377.199219,15266,2017-11-22
561,30200,30685,30175,30619.900391,29807.175781,34191,2017-11-23
562,30620,31003.199219,30601.099609,30812.300781,29994.470703,26528,2017-11-24
563,30812.300781,31099,30694.300781,30755.699219,29939.371094,33595,2017-11-27
564,30800,30850,30400.699219,30536.599609,29726.087891,19288,2017-11-28
565,30690,30800,30101.800781,30220.199219,29418.085938,37733,2017-11-29
566,30220,30249.699219,29880.400391,29944.099609,29149.3125,40563,2017-11-30
567,30288,30344,29159,29280.900391,28503.716797,49501,2017-12-01
568,29553.5,29757.900391,29208.699219,29403.699219,28623.257813,38053,2017-12-04
569,29301.599609,29398.900391,28500,28928.800781,28160.962891,76113,2017-12-05
570,28630,28870,28111,28157.800781,27410.425781,48820,2017-12-06
571,28397,28987,28159,28810.5,28045.802734,75065,2017-12-07
572,28600,29237.800781,28600,28999.900391,28230.173828,45767,2017-12-08
573,29323.400391,29669.800781,29100.099609,29247.900391,28471.591797,47811,2017-12-11
574,29274,29274,28555.699219,28598.699219,27839.623047,38747,2017-12-12
575,28599,29076.099609,28298,28721.199219,27958.871094,43794,2017-12-13
576,28850,28888.900391,28451.099609,28738.699219,27975.908203,23263,2017-12-14
577,29000,29564.400391,28909.699219,29478.699219,28696.265625,47512,2017-12-15
578,29320.5,29999,28847.800781,29909.400391,29115.535156,37661,2017-12-18
579,29990,30950,29986.400391,30823.300781,30005.179688,53360,2017-12-19
580,30850,30999,29933.900391,30174.599609,29373.695313,58444,2017-12-20
581,30248,30457.400391,30175,30248.5,29445.636719,18231,2017-12-21
582,30450,30720.099609,30037.099609,30250.800781,29447.875,24085,2017-12-22
583,30440,30450,29950,30251.199219,29448.259766,20611,2017-12-26
584,30280,30320,30100,30190.699219,29389.369141,12394,2017-12-27
585,30300,30300,29686,29832.400391,29040.578125,29851,2017-12-28
586,29900,30466.400391,29899.900391,30340.800781,29535.486328,21804,2017-12-29
587,30399.900391,30420,29850,29893.199219,29099.765625,19847,2018-01-01
588,29925,29955,28539.699219,28670.199219,27909.224609,84793,2018-01-02
589,28850,29045,28542.199219,28814.300781,28049.503906,47088,2018-01-03
590,28825.699219,28957.599609,28415,28570.800781,27812.464844,49421,2018-01-04
591,28797,29325,28686.199219,29237,28460.982422,52777,2018-01-05
592,29400,29400,29040.099609,29197.400391,28422.433594,32924,2018-01-08
593,29201,29241.699219,28510.699219,28596.900391,27837.873047,82718,2018-01-09
594,28620,28699.900391,28000,28097.5,27351.726563,84202,2018-01-10
595,28100,28525,27820.5,28444.699219,27689.708984,60091,2018-01-11
596,28520,28780,28211,28649.800781,27889.369141,59657,2018-01-12
597,28750,28750,27900,27981.5,27238.806641,57594,2018-01-15
598,28010,28150,27701,27891.199219,27150.902344,46537,2018-01-16
599,27800,28301,27680.099609,28222.800781,27473.701172,47595,2018-01-17
600,28228.800781,28479,27811.099609,27954.400391,27212.427734,49399,2018-01-18
601,27880,28188.300781,27751,28009.400391,27265.96875,32459,2018-01-19
602,28009.400391,28097.800781,27590,27649.800781,26915.912109,34466,2018-01-22
603,27700,27829.400391,27020,27071.199219,26352.666016,117399,2018-01-23
604,27006,27050,26302.199219,26404.099609,25703.273438,94058,2018-01-24
605,26500,26730,26208.099609,26519.400391,25815.513672,175472,2018-01-25
606,26730,27849,26566.099609,27453.699219,26725.015625,127423,2018-01-29
607,27450,27453,26559,26689.400391,25981,141663,2018-01-30
608,26827.300781,27387,26525.199219,26923.599609,26208.984375,137766,2018-01-31
609,26984,28300,26714.5,28047.300781,27302.861328,125564,2018-02-01
610,27901,28521.5,27200,27811.800781,27073.609375,149859,2018-02-02
611,27300,27799,27300,27537.900391,26806.978516,48683,2018-02-05
612,26545.599609,28050,26500,27579.199219,26847.183594,61408,2018-02-06
613,27919.699219,28410.900391,27120.099609,28010.400391,27266.941406,138851,2018-02-07
614,28230,28350,27810,28198,27449.558594,68533,2018-02-08
615,27605,27950,27560,27747.900391,27011.40625,33515,2018-02-09
616,27751,28000,27706.5,27901.400391,27160.830078,17594,2018-02-12
617,27820,28217.400391,27752.599609,28027.599609,27283.683594,37999,2018-02-14
618,28200,28399,28100,28340.400391,27588.179688,30232,2018-02-15
619,28400,28424.900391,27151,27328.199219,26602.84375,49309,2018-02-16
620,27485,27558.800781,26695.699219,27089.5,26370.482422,33266,2018-02-19
621,27120,27399.900391,26801,26916.400391,26201.978516,21098,2018-02-20
622,27124,27480,27043.599609,27365.800781,26639.451172,36682,2018-02-21
623,27350,27350,26700,26868.5,26155.345703,61721,2018-02-22
624,27100,27146.400391,26500,26724.400391,26015.072266,86803,2018-02-23
625,26990,27285.199219,26710,27185.900391,26464.322266,45025,2018-02-26
626,27201,27346.800781,27006.800781,27154.699219,26433.949219,50684,2018-02-27
627,27030,27599,26511,27437.800781,26709.537109,62724,2018-02-28
628,27311.400391,28001,27282.300781,27742.300781,27005.955078,91423,2018-03-01
629,27725,27799.900391,27440.099609,27548.300781,26817.107422,51019,2018-03-05
630,27710,27784.199219,27251.199219,27488.400391,26758.792969,42735,2018-03-06
631,27470,27655,27305.599609,27528.199219,26797.537109,27472,2018-03-07
632,27580,27849,27425.599609,27711.800781,26976.267578,29823,2018-03-08
633,27750,28065,27660.400391,27963.800781,27221.576172,28679,2018-03-09
634,28065,28380,28065,28316.900391,27565.304688,23032,2018-03-12
635,28052,28920,28052,28849.300781,28083.572266,41271,2018-03-13
636,28894,29059.900391,28760,28846.699219,28081.041016,46466,2018-03-14
637,28850,28933.199219,28630,28695.599609,27933.951172,25262,2018-03-15
638,28650,28838.400391,27888.199219,28079.199219,27333.912109,53436,2018-03-16
639,28120,28274.699219,27301.099609,27403.099609,26675.755859,19513,2018-03-19
640,27380,28424,27350.199219,28360.400391,27607.648438,47070,2018-03-20
641,28380,28489,27830,27980.800781,27238.126953,34171,2018-03-21
642,27974.199219,28488,27925.300781,28030.5,27286.505859,26132,2018-03-22
643,27570,28015.300781,27339.300781,27896.099609,27155.671875,44127,2018-03-23
644,27802.900391,28001,27608.199219,27873.099609,27133.283203,26275,2018-03-26
645,28159,28560,28013.900391,28424.099609,27669.65625,35617,2018-03-27
646,28248,28651.400391,27999,28372.699219,27619.623047,78536,2018-03-28
647,28510,28803.699219,28189.099609,28288.800781,27537.949219,31100,2018-04-02
648,28235.699219,28235.699219,27800,27990,27247.080078,30972,2018-04-03
649,28498,29250,28400.699219,28934.199219,28166.21875,86068,2018-04-04
650,29200,29749,29100.099609,29677.800781,28890.082031,51075,2018-04-05
651,29748,29899.900391,29568,29799.199219,29008.259766,46332,2018-04-06
652,29900,29986.199219,29700,29805.800781,29014.685547,24641,2018-04-09
653,29811,30170,29650,29972.099609,29176.570313,46516,2018-04-10
654,29999.900391,30840,29925,30685.099609,29870.644531,69483,2018-04-11
655,30545.800781,30900,30530,30681.599609,29867.238281,58410,2018-04-12
656,30681,31500,30600,31353,30520.816406,45232,2018-04-13
657,31400,31400,31000,31299.199219,30468.447266,35006,2018-04-16
658,31300,31468.199219,30900,31027.599609,30204.054688,27292,2018-04-17
659,31050.099609,31337.199219,30800,30873.900391,30054.4375,22240,2018-04-18
660,31180,31189,30580,30920.199219,30099.503906,26808,2018-04-19
661,30850,31220,30677.599609,31148.699219,30321.939453,17560,2018-04-20
662,31399.900391,31399.900391,31000,31065.199219,30240.658203,25698,2018-04-23
663,31150,31500,30950.699219,31136.800781,30310.357422,30284,2018-04-24
664,31150,31200,30607.199219,30746.900391,29930.808594,19360,2018-04-25
665,30750,31316,30750,31205.199219,30376.939453,22392,2018-04-26
666,31340,32236.699219,31236.400391,31599.300781,30760.582031,44446,2018-04-27
667,31700,31884.800781,31044.400391,31188.599609,30360.78125,25647,2018-04-30
668,31349,31453.800781,30290,30522.199219,29712.070313,59292,2018-05-02
669,30725,30725,29602,29878.400391,29085.359375,31793,2018-05-03
670,29800,30100,29150,29208.400391,28433.140625,24758,2018-05-04
671,29449.900391,29850,29100.099609,29766.800781,28976.722656,29255,2018-05-07
672,29800,30500,29800,30427.099609,29619.492188,38560,2018-05-08
673,30499,30740.199219,30150,30315.699219,29511.050781,38251,2018-05-09
674,30800,31207.400391,30075.099609,30647.5,29834.042969,70112,2018-05-10
675,30750,31150,30625,30873,30053.556641,33957,2018-05-11
676,30890.699219,30950,30376.599609,30495.199219,29685.785156,22972,2018-05-14
677,30495.199219,31000,30190.199219,30772.800781,29956.017578,44629,2018-05-15
678,30500.099609,30970.400391,30335,30565.699219,29754.414063,30974,2018-05-16
679,30566.800781,30925,30377.900391,30495.900391,29686.46875,26798,2018-05-17
680,30600,30740,29791.699219,30086.199219,29287.642578,30909,2018-05-18
681,29900.800781,30199.800781,29316.099609,29432.900391,28651.681641,29903,2018-05-21
682,29490,29969.900391,29490,29929.599609,29135.197266,23406,2018-05-22
683,29853.199219,29853.199219,29300,29392.099609,28611.964844,43504,2018-05-23
684,29450,29700.199219,29289,29515.400391,28731.994141,19478,2018-05-24
685,29522.599609,30333.300781,29522.599609,30203.400391,29401.730469,31931,2018-05-25
686,30110,30750,30017.900391,30682.800781,29868.408203,25969,2018-05-28
687,30681,30750,30340.199219,30510.699219,29700.875,20231,2018-05-29
688,30338.699219,30430,30000,30136.300781,29336.416016,26997,2018-05-30
689,30249,31499,30176.800781,30780.699219,29963.707031,91548,2018-05-31
690,30650,30650,29320,29868.800781,29076.013672,68883,2018-06-01
691,29950.199219,30273.800781,29315,29377.699219,28597.947266,34668,2018-06-04
692,29606.599609,29606.599609,29058.599609,29236.300781,28460.300781,24133,2018-06-05
693,29400,30062,29210.099609,29949.199219,29154.277344,22144,2018-06-06
694,30108.300781,30267,29583.800781,29712.400391,28923.765625,23962,2018-06-07
695,29640,29640,29300,29513,28729.658203,17690,2018-06-08
696,29660.599609,29780,29500,29677,28889.304688,15911,2018-06-11
697,29603.300781,29978.900391,29150,29208.400391,28433.140625,40786,2018-06-12
698,29380,29556,29250,29448.599609,28666.966797,26927,2018-06-13
699,29560,29575,29155,29536.699219,28752.726563,32023,2018-06-14
700,29552,29648,29290.5,29573.800781,28788.841797,53984,2018-06-15
701,29590,30265,29421,30135.300781,29335.439453,38968,2018-06-18
702,30135.300781,30150,29684.599609,29949.699219,29154.763672,22787,2018-06-19
703,29970,30190,29673.199219,29805.300781,29014.199219,25043,2018-06-20
704,29880,30058.300781,29355.800781,29424.900391,28643.894531,23594,2018-06-21
705,29449,29472.300781,28906.900391,29140.699219,28367.236328,49023,2018-06-22
706,29140.699219,29721.300781,29140.699219,29440,28658.59375,26616,2018-06-25
707,29441.5,29557.400391,28900.199219,29035.400391,28264.732422,50745,2018-06-26
708,29099,29177.800781,28253.099609,28371.800781,27618.746094,34585,2018-06-27
709,28240,28550,27751.599609,28425.599609,27671.117188,76689,2018-06-28
710,28699.599609,28788.800781,28400,28590.400391,27831.544922,81517,2018-06-29
711,28655,28781,27865.199219,28187.699219,27439.53125,41965,2018-07-02
712,28375,28375,28005,28079,27333.716797,50476,2018-07-03
713,28199,28390,28085,28238,27488.498047,37877,2018-07-04
714,28338,28338.099609,27849.199219,27888,27147.787109,36620,2018-07-05
715,27896.099609,28140,27475.300781,27626.300781,26893.033203,59924,2018-07-06
716,27879.900391,27900,27550,27632.5,26899.068359,28872,2018-07-09
717,27840,28392.199219,27647.599609,28289,27538.144531,98185,2018-07-10
718,28278.800781,28610,28072,28160.5,27413.054688,42602,2018-07-11
719,28450,28450,27920,27995.300781,27252.238281,26967,2018-07-12
720,28174,28174,27480.199219,27529.199219,26798.509766,50780,2018-07-13
721,27600,27745,27050,27424.300781,26696.398438,19328,2018-07-16
722,27407,27479.199219,26981.699219,27153.699219,26432.976563,83593,2018-07-17
723,27251,27700,27165,27222.599609,26500.048828,59618,2018-07-18
724,27340,27386.800781,26799.5,26980.699219,26264.568359,45082,2018-07-19
725,26980.699219,27149.900391,26761.099609,27048.099609,26330.179688,29535,2018-07-20
726,27099.699219,27348,26870,27023.400391,26306.136719,32474,2018-07-23
727,26805,27800,26805,27697.800781,26962.636719,86004,2018-07-24
728,27710,27900,27105,27288.300781,26564.005859,57856,2018-07-25
729,27500,28550,27348,28265.699219,27515.462891,133165,2018-07-26
730,28449,29000,28301.099609,28946.199219,28177.900391,57917,2018-07-27
731,29124.900391,29124.900391,28487,28594.699219,27835.730469,22219,2018-07-30
732,28650,28650,27733,27798.599609,27060.761719,67618,2018-07-31
733,27846,27846,27134.5,27298.699219,26574.128906,55096,2018-08-01
734,26670,27283.400391,26601,26960.800781,26351.382813,95894,2018-08-02
735,27198.900391,27258.900391,26886,26995.699219,26385.490234,53328,2018-08-03
736,26911.199219,27300,26911.199219,27037.5,26426.347656,20686,2018-08-06
737,27249.300781,27600,27000,27523.599609,26901.458984,42699,2018-08-07
738,27697,27697,27370,27593.199219,26969.484375,28980,2018-08-08
739,27800,27800,27200,27438.800781,26818.576172,26797,2018-08-09
740,27689.900391,29180,27651,28997.699219,28342.238281,150937,2018-08-10
741,28997.699219,28997.699219,28230,28406.599609,27764.5,43231,2018-08-13
742,28456,29148,28416.400391,28992.300781,28336.962891,49559,2018-08-14
743,28900,29470,28609.099609,28803.800781,28152.722656,45933,2018-08-16
744,29000,29175,28400,28476.199219,27832.525391,37163,2018-08-17
745,28689.699219,28800,28076,28382.800781,27741.238281,44857,2018-08-20
746,28499,28800,28399.099609,28611.199219,27964.474609,39404,2018-08-21
747,28607.199219,28824.900391,28360,28766.900391,28116.65625,36820,2018-08-23
748,28623,29000,28533.900391,28869.800781,28217.230469,40808,2018-08-24
749,29027.300781,29300,28601,28982.099609,28326.992188,42376,2018-08-27
750,29200,29267,28500,28677.900391,28029.667969,40562,2018-08-28
751,28820,28821.300781,28135,28188.800781,27551.625,42153,2018-08-29
752,28400,28489.900391,27551.900391,27602.199219,26978.283203,61340,2018-08-30
753,27627.300781,28144,27615,28059.800781,27425.539063,62753,2018-08-31
754,28100,28999,28090,28885.800781,28232.869141,103052,2018-09-03
755,28900,29040,28625,28807.199219,28156.042969,39652,2018-09-04
756,28600.099609,29150,28600.099609,29055,28398.244141,80248,2018-09-05
757,29249.599609,29249.599609,28710,28844.199219,28192.208984,39684,2018-09-06
758,28844.199219,28949,28610.699219,28682.199219,28033.869141,27655,2018-09-07
759,28680,28850,28550,28623.099609,27976.105469,18709,2018-09-10
760,28680,28680,27950.699219,28069.599609,27435.117188,35532,2018-09-11
761,28272.300781,29196.900391,28045,28812.199219,28160.931641,38770,2018-09-12
762,28829.900391,29425,28829.900391,29383.800781,28719.611328,35698,2018-09-14
763,29305,29780,29172,29663.699219,28993.185547,44677,2018-09-17
764,29601,29800,28572.099609,28900.300781,28247.041016,43483,2018-09-18
