id,Open,High,Low,Close,Adj Close,Volume,Date
178,491.549988,492.350006,489,491.274994,480.322815,3313680,2016-05-10
179,485.899994,490.375,485,487.700012,476.827606,5641398,2016-05-11
180,488,497.100006,487.524994,496.399994,485.333588,5845428,2016-05-12
181,494.475006,495.274994,487.5,489.075012,478.171906,6696706,2016-05-13
182,488.5,491.25,485.549988,487.975006,477.096436,4264144,2016-05-16
183,490.125,491.549988,483.174988,484.575012,473.772278,5558046,2016-05-17
184,482.950012,486.25,482.049988,485.274994,474.456635,3761948,2016-05-18
185,485.850006,485.950012,472.799988,475.600006,464.997314,4176116,2016-05-19
186,476,477.25,465.674988,467.100006,456.686829,8477976,2016-05-20
187,468.674988,470.350006,462.825012,465,454.633606,8396196,2016-05-23
188,464.024994,472,464.024994,470.225006,459.742157,5615474,2016-05-24
189,474.924988,476.399994,470.575012,475.600006,464.997314,4224270,2016-05-25
190,475,476.200012,472.049988,473.424988,462.870789,6487202,2016-05-26
191,474.524994,488.450012,474.375,487.350006,476.485382,6126758,2016-05-27
192,488.200012,490.75,482.5,484.350006,473.552277,4404182,2016-05-30
193,484.5,486.5,478.25,478.924988,468.248169,10666938,2016-05-31
194,478.975006,483.049988,475.899994,476.799988,466.170563,4134068,2016-06-01
195,477.25,478.575012,472.549988,478.125,467.466034,4687704,2016-06-02
196,480,481.450012,477.924988,479.825012,469.128143,3951424,2016-06-03
197,480.5,481.5,476.274994,477.399994,466.757202,3964932,2016-06-06
198,478.625,480.475006,475.799988,477.524994,466.879395,8665254,2016-06-07
199,479,479,474.575012,477.049988,466.414978,5547950,2016-06-08
200,480,488.225006,478.100006,485.575012,474.749939,7151680,2016-06-09
201,487,492.200012,484.149994,488.350006,477.463104,7459474,2016-06-10
202,484.950012,491.725006,481.524994,490.549988,479.614014,4669712,2016-06-13
203,490.475006,492.700012,484.649994,488.125,477.243103,4994016,2016-06-14
204,490,493.25,486.875,492.299988,481.325012,5087842,2016-06-15
205,490.5,491.825012,483.524994,488.149994,477.267517,4284658,2016-06-16
206,488.5,489.325012,485.049988,487.450012,476.58316,4816192,2016-06-17
207,486.075012,496.299988,484,495.100006,484.062622,4918474,2016-06-20
208,497.049988,497.075012,489.850006,493.549988,482.54715,6369730,2016-06-21
209,492.5,492.950012,488.549988,490.25,479.32074,5846568,2016-06-22
210,489.975006,491,485,490.225006,479.296295,4497386,2016-06-23
211,482.450012,482.450012,466.700012,475.725006,465.119568,11422346,2016-06-24
212,470.25,479.200012,470.25,477.825012,467.17276,4189198,2016-06-27
213,478.200012,480.774994,477.5,478.899994,468.223755,3476740,2016-06-28
214,481,484.475006,480,483.450012,472.672333,3439714,2016-06-29
215,486,488.75,483.524994,484.575012,473.772278,5832658,2016-06-30
216,486.375,488.399994,485,486.725006,475.874329,3021958,2016-07-01
217,487.75,496.799988,487.75,493.350006,482.351624,3567500,2016-07-04
218,493.049988,501.450012,490.149994,496.549988,485.480286,5193356,2016-07-05
219,496.25,500.25,493.075012,493.950012,482.938263,5499296,2016-07-07
220,493.5,494.5,488.174988,489.200012,478.294128,3264450,2016-07-08
221,495.5,497.475006,492.75,496.25,485.186981,3779212,2016-07-11
222,497.625,502.5,495.5,501.700012,490.515472,4465370,2016-07-12
223,502.600006,508.350006,502.075012,504.375,493.130859,6818772,2016-07-13
224,504.049988,507.049988,499.125,502.450012,491.248779,4918366,2016-07-14
225,504.5,510.5,501.75,506.100006,494.817352,6397124,2016-07-15
226,514,519.375,500.875,503.125,491.908691,14678172,2016-07-18
227,503,511.475006,497.649994,508.899994,497.554932,7611500,2016-07-19
228,509.975006,514.150024,508.274994,511.5,500.096954,5607290,2016-07-20
229,512,512.5,502.5,503.174988,491.957581,3068088,2016-07-21
230,503,508.899994,502.549988,507.424988,496.112854,3154228,2016-07-22
231,507,511.875,503.674988,511.375,499.974792,3767768,2016-07-25
232,511.5,517.400024,507.600006,512.025024,500.610352,4807744,2016-07-26
233,511.524994,513,504.475006,506.549988,495.257355,5042896,2016-07-27
234,507.475006,515.25,506.524994,513.174988,501.73465,7136750,2016-07-28
235,512,512.450012,506,507.450012,496.137299,4402328,2016-07-29
236,509,510.149994,502.524994,504.75,493.497467,3647388,2016-08-01
237,504,510,503.149994,506.399994,495.110657,3524816,2016-08-02
238,507.200012,507.200012,495.75,496.975006,485.895844,5427608,2016-08-03
239,499.5,500,491.700012,496.5,485.431396,4657432,2016-08-04
240,499,509.5,498.524994,508.125,496.797241,5535828,2016-08-05
241,509.950012,517,509.325012,514.625,503.152344,6197506,2016-08-08
242,513.5,517.25,510.5,515.349976,503.861176,6076092,2016-08-09
243,515.625,517.275024,501,501.825012,490.637695,6158926,2016-08-10
244,500.975006,511.424988,499.799988,507.049988,495.746185,6477798,2016-08-11
245,508.5,521.450012,508.5,517.900024,506.35434,7481722,2016-08-12
246,518.125,522.400024,507.75,512.450012,501.025818,6111206,2016-08-16
247,512.049988,514.400024,503.600006,506.649994,495.355103,7079940,2016-08-17
248,508,511.825012,508,509.024994,497.677185,3542898,2016-08-18
249,509,511,503.549988,507.450012,496.137299,3738616,2016-08-19
250,506,509.850006,503.600006,505.924988,494.646271,3055808,2016-08-22
251,506,507.5,502.5,505.225006,493.961853,3346656,2016-08-23
252,505.850006,510.975006,505.5,510.25,498.874878,3986306,2016-08-24
253,510.600006,514.5,504.5,506.350006,495.061829,6839550,2016-08-25
254,508.950012,515.400024,507.299988,513.950012,502.492371,4406930,2016-08-26
255,513.625,529.875,513.049988,528.724976,516.937988,7402990,2016-08-29
